postcode,name,state,latitude,longitude
8910,Brønnøysund,NO,65.4625,12.1997
8960,Hommelstø,NO,65.4072,12.552
8961,Hommelstø,NO,65.4072,12.552
8980,Vega,NO,65.6773,11.9614
8981,Vega,NO,65.6769,11.963
8985,Ylvingen,NO,65.6333,12.1833
8870,Visthus,NO,65.7333,12.6
8976,Vevelstad,NO,65.6978,12.4371
8842,Brasøy,NO,65.9113,12.1687
8844,Sandvær,NO,65.8951,11.9872
8850,Herøy,NO,65.9832,12.2885
8851,Herøy,NO,65.9828,12.288
8852,Herøy,NO,65.9613,12.2746
8800,Sandnessjøen,NO,66.0217,12.6316
8801,Sandnessjøen,NO,66.0217,12.6316
8805,Sandnessjøen,NO,66.0217,12.6316
8854,Austbø,NO,65.9333,12.35
8860,Tjøtta,NO,65.8333,12.4
8861,Tjøtta,NO,65.8333,12.4
8865,Tro,NO,65.7833,12.5167
8880,Bærøyvågen,NO,65.8694,12.6176
8890,Leirfjord,NO,66.05,12.9333
8891,Leirfjord,NO,66.05,12.9333
8892,Sundøy,NO,65.993,12.8505
8897,Bardal,NO,66.2167,13.4
8651,Mosjøen,NO,65.836,13.1908
8654,Mosjøen,NO,65.836,13.1908
8655,Mosjøen,NO,65.836,13.1908
8656,Mosjøen,NO,65.836,13.1908
8657,Mosjøen,NO,65.836,13.1908
8658,Mosjøen,NO,65.789,13.2168
8659,Mosjøen,NO,65.836,13.1908
8661,Mosjøen,NO,65.836,13.1908
8663,Mosjøen,NO,65.836,13.1908
8664,Mosjøen,NO,65.9765,13.2077
8665,Mosjøen,NO,65.836,13.1908
8672,Elsfjord,NO,66.1031,13.5481
8883,Husvika,NO,65.8333,12.6667
8680,Trofors,NO,65.5333,13.4063
8681,Trofors,NO,65.5333,13.4063
8690,Hattfjelldal,NO,65.5979,13.9842
8691,Hattfjelldal,NO,65.5979,13.9842
8813,Kopardal,NO,66.1429,12.7013
8820,Dønna,NO,66.1053,12.4902
8827,Dønna,NO,66.1089,12.4874
8830,Vandve,NO,66.1667,12.35
8700,Nesna,NO,66.1967,13.0213
8701,Nesna,NO,66.1967,13.0213
8720,Vikholmen,NO,66.1891,12.9532
8723,Husby,NO,66.2167,12.7667
8724,Saura,NO,66.2326,12.9886
8640,Hemnesberget,NO,66.2333,13.6333
8641,Hemnesberget,NO,66.2333,13.6333
8642,Finneidfjord,NO,66.1863,13.7912
8643,Bjerka,NO,66.15,13.8833
8646,Korgen,NO,66.0771,13.8153
8647,Bleikvasslia,NO,65.9,13.8167
8648,Korgen,NO,66.0771,13.8153
8601,Mo I Rana,NO,66.3128,14.1428
8602,Mo I Rana,NO,66.3128,14.1428
8603,Mo I Rana,NO,66.3128,14.1428
8604,Mo I Rana,NO,66.3128,14.1428
8607,Mo I Rana,NO,66.3128,14.1428
8608,Mo I Rana,NO,66.3128,14.1428
8610,Mo I Rana,NO,66.3128,14.1428
8613,Mo I Rana,NO,66.3128,14.1428
8614,Mo I Rana,NO,66.3128,14.1428
8615,Skonseng,NO,66.35,14.35
8616,Mo I Rana,NO,66.3128,14.1428
8617,Dalsgrenda,NO,66.2506,13.9848
8618,Mo I Rana,NO,66.3128,14.1428
8622,Mo I Rana,NO,66.3128,14.1428
8624,Mo I Rana,NO,66.3128,14.1428
8626,Mo I Rana,NO,66.3128,14.1428
8630,Storforshei,NO,66.4,14.5167
8634,Mo I Rana,NO,66.3128,14.1428
8638,Storforshei,NO,66.4,14.5167
8725,Utskarpen,NO,66.2833,13.6167
8726,Utskarpen,NO,66.2833,13.6167
8730,Bratland,NO,66.4,13.1667
8732,Aldra,NO,66.4,13.1
8733,Stuvland,NO,66.4167,13.05
8735,Stokkvågen,NO,66.3387,13.0039
8740,Nord-Solvær,NO,66.369,12.6406
8743,Indre Kvarøy,NO,66.4833,12.95
8750,Tonnes,NO,66.5167,13.0167
8752,Konsvikosen,NO,66.5,13.1
8753,Konsvikosen,NO,66.5,13.1
8762,Sleneset,NO,66.3627,12.6104
8764,Lovund,NO,66.3667,12.3833
8766,Lurøy,NO,66.4189,12.8425
8767,Lurøy,NO,66.4189,12.8425
8742,Selvær,NO,66.5833,12.25
8770,Træna,NO,66.5012,12.1015
8181,Myken,NO,66.75,12.4833
8182,Melfjordbotn,NO,66.5167,13.6833
8185,Vågaholmen,NO,66.7137,13.2871
8186,Tjongsfjorden,NO,66.6833,13.4667
8187,Jektvik,NO,66.6333,13.3
8188,Nordvernes,NO,66.6689,13.2812
8189,Gjersvikgrenda,NO,66.5314,13.0401
8190,Sørfjorden,NO,66.477,13.258
8193,Rødøy,NO,66.65,13.0833
8195,Gjerøy,NO,66.6164,13.0118
8196,Selsøyvik,NO,66.5732,12.98
8197,Storselsøy,NO,66.5569,12.8574
8198,Nordnesøy,NO,66.5963,12.6547
8754,Øresvik,NO,66.4667,13.2333
8146,Reipå,NO,66.9,13.65
8149,Neverdal,NO,66.8333,13.7667
8150,Ørnes,NO,66.8689,13.7078
8151,Ørnes,NO,66.8689,13.7078
8157,Meløy,NO,66.8232,13.4093
8158,Bolga,NO,66.8,13.2333
8159,Støtt,NO,66.9167,13.4667
8160,Glomfjord,NO,66.8,13.9333
8161,Glomfjord,NO,66.8,13.9333
8168,Engavågen,NO,66.7667,13.5
8170,Engavågen,NO,66.7667,13.5
8178,Halsa,NO,66.75,13.5833
8184,Ågskardet,NO,66.7167,13.4667
8094,Fleinvær,NO,67.157,13.6972
8120,Nygårdsjøen,NO,67.1167,14.3
8130,Sandhornøy,NO,67.1002,14.0221
8135,Sørarnøy,NO,67.1345,13.9698
8136,Nordarnøy,NO,67.1667,14.0167
8138,Inndyr,NO,67.0338,14.0276
8140,Inndyr,NO,67.0338,14.0276
8145,Storvik,NO,66.9667,13.8
8110,Moldjord,NO,66.9888,14.7586
8114,Tollå,NO,66.9189,14.7701
8118,Moldjord,NO,66.9888,14.7586
8128,Ytre Beiarn,NO,67.0727,14.5734
8250,Rognan,NO,67.0953,15.3878
8251,Rognan,NO,67.0953,15.3878
8255,Røkland,NO,66.9833,15.3167
8256,Røkland,NO,66.9833,15.3167
8200,Fauske,NO,67.2588,15.3918
8201,Fauske,NO,67.2588,15.3918
8202,Fauske,NO,67.2588,15.3918
8205,Fauske,NO,67.2588,15.3918
8206,Fauske,NO,67.2588,15.3918
8207,Fauske,NO,67.2588,15.3918
8208,Fauske,NO,67.2588,15.3918
8209,Fauske,NO,67.2588,15.3918
8210,Fauske,NO,67.2588,15.3918
8211,Fauske,NO,67.2588,15.3918
8214,Fauske,NO,67.2663,15.2734
8215,Valnesfjord,NO,67.2965,15.1642
8218,Fauske,NO,67.2991,15.4342
8219,Fauske,NO,67.2588,15.3918
8230,Sulitjelma,NO,67.15,16.05
8233,Valnesfjord,NO,67.2995,15.1861
8220,Røsvik,NO,67.4833,15.4667
8226,Straumen,NO,67.3477,15.6049
8232,Straumen,NO,67.3477,15.6049
8264,Engan,NO,67.5833,15.8167
8266,Mørsvikbotn,NO,67.7,15.85
8281,Leinesfjord,NO,67.75,15
8283,Leinesfjord,NO,67.75,15
8285,Leines,NO,67.7333,14.8
8286,Nordfold,NO,67.7667,15.2
8288,Bogøy,NO,67.8977,15.1831
8289,Våg,NO,67.9264,15.0115
8260,Innhavet,NO,67.9629,15.9282
8261,Innhavet,NO,67.963,15.9284
8276,Ulvsvåg,NO,68.1156,15.8667
8290,Skutvik,NO,68.0181,15.33
8291,Skutvik,NO,68.0181,15.33
8294,Hamarøy,NO,68.0852,15.6031
8297,Tranøy,NO,69.1706,17.7342
8298,Hamarøy,NO,68.0853,15.6108
8270,Drag,NO,68.044,16.082
8271,Drag,NO,68.044,16.082
8273,Nevervik,NO,68.1224,16.1062
8274,Musken,NO,67.8833,16.2167
8275,Storjord I Tysfjord,NO,67.9904,16.1269
8587,Storå,NO,68.0833,16.4
8590,Kjøpsvik,NO,68.097,16.3742
8591,Kjøpsvik,NO,68.097,16.3742
8410,Lødingen,NO,68.414,15.9951
8411,Lødingen,NO,68.414,15.9951
8412,Vestbygd,NO,68.3471,15.5069
9436,Kongsvik,NO,68.5667,16.25
9441,Fjelldal,NO,68.55,16.55
9442,Ramsund,NO,68.4833,16.5333
9443,Myklebostad,NO,68.427,16.3403
9444,Hol I Tjeldsund,NO,68.5917,16.7689
9448,Ramsund,NO,68.4833,16.5333
8533,Bogen I Ofoten,NO,68.5265,16.9928
8534,Liland,NO,68.4758,16.8828
8535,Tårstad,NO,68.4667,16.6167
8536,Evenes,NO,68.4588,16.6995
8539,Bogen I Ofoten,NO,68.5265,16.9928
8540,Ballangen,NO,68.3428,16.8315
8543,Kjeldebotn,NO,68.4011,16.6625
8546,Ballangen,NO,68.3428,16.8315
8064,Røst,NO,67.5058,12.0674
8063,Værøy,NO,67.6667,12.65
8380,Ramberg,NO,68.089,13.2318
8382,Napp,NO,68.1333,13.45
8384,Sund I Lofoten,NO,68.1038,13.3045
8387,Fredvang,NO,68.0863,13.1634
8388,Ramberg,NO,68.089,13.2318
8340,Stamsund,NO,68.1258,13.8053
8352,Sennesvik,NO,68.1167,13.7167
8357,Valberg,NO,68.1717,13.5653
8360,Bøstad,NO,68.25,13.7667
8370,Leknes,NO,68.1475,13.6115
8372,Gravdal,NO,68.1183,13.5534
8373,Ballstad,NO,68.0667,13.55
8375,Leknes,NO,68.1475,13.6115
8376,Leknes,NO,68.1475,13.6115
8377,Gravdal,NO,68.1214,13.5031
8378,Stamsund,NO,68.1258,13.8053
8300,Svolvær,NO,68.2342,14.5683
8301,Svolvær,NO,68.2342,14.5683
8305,Svolvær,NO,68.2342,14.5683
8309,Kabelvåg,NO,68.2114,14.4817
8310,Kabelvåg,NO,68.2114,14.4817
8311,Henningsvær,NO,68.15,14.2167
8312,Henningsvær,NO,68.15,14.2167
8313,Kleppstad,NO,68.2554,14.2729
8314,Gimsøysand,NO,68.3207,14.2413
8315,Laukvik,NO,68.39,14.4414
8316,Laupstad,NO,68.35,14.7333
8320,Skrova,NO,68.167,14.6609
8322,Brettesnes,NO,68.2333,14.8667
8323,Storfjell,NO,68.3286,15.1873
8324,Digermulen,NO,68.3167,15
8328,Storemolla,NO,68.2632,14.8433
8317,Strønstad,NO,68.4333,14.75
8325,Tengelfjord,NO,68.4222,15.1764
8326,Myrland,NO,68.4586,15.0694
8413,Kvitnes,NO,68.5833,15.2333
8414,Hennes,NO,68.5333,15.2167
8445,Melbu,NO,68.5044,14.8297
8447,Lonkan,NO,68.5167,15.2667
8450,Stokmarknes,NO,68.5646,14.9108
8455,Stokmarknes,NO,68.5646,14.9108
8459,Melbu,NO,68.5044,14.8297
8465,Straumsjøen,NO,68.6887,14.4719
8469,Bø I Vesterålen,NO,68.6167,14.55
8470,Bø I Vesterålen,NO,68.6167,14.55
8475,Straumsjøen,NO,68.6888,14.472
8408,Sandset,NO,68.7931,14.9617
8426,Barkestad,NO,68.8173,14.8072
8428,Tunstad,NO,68.8746,14.9074
8430,Myre,NO,68.9152,15.0716
8432,Alsvåg,NO,68.9,15.2833
8438,Stø,NO,69.0167,15.1333
8439,Myre,NO,68.9152,15.0716
8400,Sortland,NO,68.6949,15.4162
8401,Sortland,NO,68.6949,15.4162
8405,Sortland,NO,68.6949,15.4162
8407,Godfjord,NO,68.771,15.9209
8480,Andenes,NO,69.3143,16.1194
8481,Bleik,NO,69.2831,15.9983
8483,Andenes,NO,69.3143,16.1194
8484,Risøyhamn,NO,68.9667,15.6333
8485,Dverberg,NO,69.1186,15.9808
8488,Nøss,NO,69.0833,15.5667
8489,Nordmela,NO,69.1346,15.6742
8493,Risøyhamn,NO,68.9667,15.6333
8390,Reine,NO,67.9325,13.0895
8392,Sørvågen,NO,67.8833,13.0333
8393,Sørvågen,NO,67.8833,13.0333
8398,Reine,NO,67.9325,13.0895
9402,Harstad,TR,68.8239,16.402
9403,Harstad,TR,68.7983,16.5417
9404,Harstad,TR,68.7983,16.5417
9405,Harstad,TR,68.7983,16.5417
9406,Harstad,TR,68.7983,16.5417
9407,Harstad,TR,68.7983,16.5417
9408,Harstad,TR,68.7983,16.5417
9409,Harstad,TR,68.7983,16.5417
9411,Harstad,TR,68.7983,16.5417
9414,Harstad,TR,68.7983,16.5417
9415,Harstad,TR,68.7457,16.558
9419,Sørvik,TR,68.6842,16.5358
9420,Lundenes,TR,68.9,16.5667
9423,Grøtavær,TR,68.9661,16.2781
9424,Kjøtta,TR,68.8747,16.6956
9430,Sandtorg,TR,68.6841,16.5359
9479,Harstad,TR,68.7983,16.5417
9480,Harstad,TR,68.7983,16.5417
9481,Harstad,TR,68.7983,16.5417
9482,Harstad,TR,68.7983,16.5417
9483,Harstad,TR,68.7983,16.5417
9484,Harstad,TR,68.7983,16.5417
9485,Harstad,TR,68.7983,16.5417
9486,Harstad,TR,68.7983,16.5417
9487,Harstad,TR,68.7983,16.5417
9488,Harstad,TR,68.7983,16.5417
9489,Harstad,TR,68.7983,16.5417
9496,Harstad,TR,68.7983,16.5417
9497,Harstad,TR,68.7983,16.5417
9498,Harstad,TR,68.7983,16.5417
9499,Harstad,TR,68.7983,16.5417
9006,Tromsø,TR,69.6489,18.9551
9007,Tromsø,TR,69.6489,18.9551
9008,Tromsø,TR,69.6489,18.9551
9009,Tromsø,TR,69.6489,18.9551
9010,Tromsø,TR,69.6489,18.9551
9011,Tromsø,TR,69.6489,18.9551
9012,Tromsø,TR,69.6489,18.9551
9013,Tromsø,TR,69.6399,18.902
9014,Tromsø,TR,69.6489,18.9551
9015,Tromsø,TR,69.6489,18.9551
9016,Tromsø,TR,69.6489,18.9551
9017,Tromsø,TR,69.7007,18.9765
9018,Tromsø,TR,69.6952,19.0013
9019,Tromsø,TR,69.685,18.9922
9020,Tromsdalen,TR,69.65,19.0167
9022,Krokelvdalen,TR,69.6841,19.0721
9024,Tomasjord,TR,69.6667,19.0167
9027,Ramfjordbotn,TR,69.5667,19.2
9030,Sjursnes,TR,69.5333,19.65
9034,Oldervik,TR,69.75,19.6833
9037,Tromsø,TR,69.6489,18.9551
9038,Tromsø,TR,69.6489,18.9551
9043,Jøvik,TR,69.6,19.8333
9057,Vikran,TR,69.55,18.8
9100,Kvaløysletta,TR,69.6958,18.8831
9103,Skulsfjord,TR,69.8008,18.7581
9106,Straumsbukta,TR,69.5717,18.6534
9107,Tromvik,TR,69.7786,18.4014
9110,Sommarøy,TR,69.6331,18.0086
9118,Brensholmen,TR,69.6331,18.0086
9119,Sommarøy,TR,69.6331,18.0086
9120,Vengsøy,TR,69.8359,18.5771
9128,Tussøy,TR,69.647,18.1346
9131,Kårvik,TR,69.8667,18.9333
9141,Mjølvik,TR,70.033,18.5596
9251,Tromsø,TR,69.6489,18.9551
9252,Tromsø,TR,69.6489,18.9551
9253,Tromsø,TR,69.6489,18.9551
9254,Tromsø,TR,69.6489,18.9551
9255,Tromsø,TR,69.6489,18.9551
9256,Tromsø,TR,69.6489,18.9551
9257,Tromsø,TR,69.6489,18.9551
9258,Tromsø,TR,69.6489,18.9551
9259,Tromsø,TR,69.6489,18.9551
9260,Tromsø,TR,69.6489,18.9551
9261,Tromsø,TR,69.6489,18.9551
9262,Tromsø,TR,69.6489,18.9551
9263,Tromsø,TR,69.6489,18.9551
9265,Tromsø,TR,69.6489,18.9551
9266,Tromsø,TR,69.6489,18.9551
9267,Tromsø,TR,69.6489,18.9551
9268,Tromsø,TR,69.6489,18.9551
9269,Tromsø,TR,69.6489,18.9551
9270,Tromsø,TR,69.6489,18.9551
9271,Tromsø,TR,69.6489,18.9551
9272,Tromsø,TR,69.6489,18.9551
9273,Tromsø,TR,69.6489,18.9551
9274,Tromsø,TR,69.6999,18.9736
9275,Tromsø,TR,69.685,19.0035
9276,Tromsø,TR,69.685,19.0035
9277,Tromsø,TR,69.685,19.0035
9278,Tromsø,TR,69.6489,18.9551
9279,Tromsø,TR,69.6909,18.8634
9280,Tromsø,TR,69.6909,18.8634
9281,Tromsø,TR,69.6909,18.8634
9282,Tromsø,TR,69.6772,18.7478
9283,Tromsø,TR,69.6489,18.9551
9284,Tromsø,TR,69.6489,18.9551
9285,Tromsø,TR,69.6489,18.9551
9286,Tromsø,TR,69.6489,18.9551
9287,Tromsø,TR,69.6666,19.0218
9288,Tromsø,TR,69.6841,19.0715
9290,Tromsø,TR,69.6489,18.9551
9291,Tromsø,TR,69.6549,19.0112
9292,Tromsø,TR,69.6489,18.9551
9293,Tromsø,TR,69.6489,18.9551
9294,Tromsø,TR,69.6489,18.9551
9296,Tromsø,TR,69.6489,18.9551
9297,Tromsø,TR,69.6489,18.9551
9298,Tromsø,TR,69.6489,18.9551
9299,Tromsø,TR,69.6489,18.9551
8409,Gullesfjord,TR,68.5356,15.7515
9475,Borkenes,TR,68.774,16.1739
9476,Borkenes,TR,68.774,16.1739
9439,Evenskjer,TR,68.5849,16.5755
9440,Evenskjer,TR,68.5849,16.5755
9445,Tovik,TR,68.6736,16.89
9446,Grovfjord,TR,68.6833,17.15
9447,Grovfjord,TR,68.6833,17.15
9425,Sandsøy,TR,68.95,16.6667
9426,Bjarkøy,TR,68.9999,16.5639
9427,Meløyvær,TR,69.0728,16.5047
9450,Hamnvik,TR,68.7783,17.1746
9451,Hamnvik,TR,68.7783,17.1746
9453,Kråkrøhamn,TR,68.8343,17.3794
9454,Ånstad,TR,68.8206,17.1992
9455,Engenes,TR,68.9211,17.135
9470,Gratangen,TR,68.6903,17.5422
9471,Gratangen,TR,68.6922,17.5324
9357,Tennevoll,TR,68.75,17.8
9358,Tennevoll,TR,68.75,17.8
9360,Bardu,TR,68.8586,18.3472
9365,Bardu,TR,68.8586,18.3472
9350,Sjøvegan,TR,68.8726,17.8474
9355,Sjøvegan,TR,68.8726,17.8474
9321,Moen,TR,69.1304,18.6123
9322,Karlstad,TR,69.2167,18.5
9325,Bardufoss,TR,69.0645,18.5151
9326,Bardufoss,TR,69.0646,18.5116
9329,Moen,TR,69.1304,18.6123
9334,Øverbygd,TR,69.0167,19.3
9335,Øverbygd,TR,69.0167,19.3
9336,Rundhaug,TR,69.0333,18.9
9310,Sørreisa,TR,69.1453,18.1529
9315,Sørreisa,TR,69.1453,18.1529
9311,Brøstadbotn,TR,69.0887,17.6949
9316,Brøstadbotn,TR,69.0887,17.6949
9304,Vangsvik,TR,69.1706,17.7342
9376,Skatvik,TR,69.1667,17.6
9391,Stonglandseidet,TR,69.0833,17.1833
9392,Stonglandseidet,TR,69.0833,17.1833
9379,Gryllefjord,TR,69.363,17.0528
9380,Gryllefjord,TR,69.363,17.0528
9381,Torsken,TR,69.3333,17.1
9393,Flakstadvåg,TR,69.1902,17.033
9395,Kaldfarnes,TR,69.2839,17.0028
9384,Skaland,TR,69.4446,17.2983
9385,Skaland,TR,69.4446,17.2983
9386,Senjahopen,TR,69.4981,17.4916
9387,Senjahopen,TR,69.4967,17.4901
9300,Finnsnes,TR,69.2296,17.9811
9302,Rossfjordstraumen,TR,69.3628,18.3175
9303,Silsand,TR,69.2148,17.9194
9305,Finnsnes,TR,69.2296,17.9811
9306,Finnsnes,TR,69.2296,17.9811
9370,Silsand,TR,69.2426,17.9491
9372,Gibostad,TR,69.35,18.0667
9373,Botnhamn,TR,69.5167,17.9
9382,Gibostad,TR,69.35,18.0667
9388,Fjordgard,TR,69.5056,17.6291
9389,Husøy I Senja,TR,69.3871,17.3632
9040,Nordkjosbotn,TR,69.2167,19.5667
9042,Laksvatn,TR,69.3833,19.3667
9049,Nordkjosbotn,TR,69.2167,19.5667
9050,Storsteinnes,TR,69.2401,19.2255
9055,Meistervik,TR,69.3281,18.9196
9056,Mortenhals,TR,69.3996,18.5968
9059,Storsteinnes,TR,69.2397,19.227
9130,Hansnes,TR,69.9624,19.6186
9132,Stakkvik,TR,69.9667,19.7
9134,Hansnes,TR,69.9624,19.6186
9135,Vannvåg,TR,70.0667,20
9136,Vannareid,TR,70.2,19.6167
9137,Vannvåg,TR,70.0667,20
9138,Karlsøy,TR,70.0167,19.9
9140,Rebbenes,TR,70.0667,18.95
9060,Lyngseidet,TR,69.5763,20.2189
9062,Furuflaten,TR,69.4408,20.1558
9064,Svensby,TR,69.6667,19.8333
9068,Nord-Lenangen,TR,69.9083,20.1612
9069,Lyngseidet,TR,69.5763,20.2189
9046,Oteren,TR,69.2667,19.9
9142,Skibotn,TR,69.4,20.2667
9143,Skibotn,TR,69.4,20.2667
9144,Samuelsberg,TR,69.55,20.5333
9146,Olderdalen,TR,69.6041,20.5327
9147,Birtavarre,TR,69.4938,20.8321
9148,Olderdalen,TR,69.6041,20.5327
9180,Skjervøy,TR,70.0311,20.9714
9187,Valanhamn,TR,69.95,21.5333
9189,Skjervøy,TR,70.0311,20.9714
9190,Akkarvik,TR,70.0667,20.5
9192,Arnøyhamn,TR,70.0667,20.6667
9193,Nikkeby,TR,70.0667,20.8333
9194,Lauksletta,TR,70.1167,20.7667
9195,Årviksand,TR,70.2,20.5333
9197,Uløybukt,TR,69.8667,20.7
9151,Storslett,TR,69.7678,21.0247
9152,Sørkjosen,TR,69.8,20.9333
9153,Rotsund,TR,69.7833,20.6
9156,Storslett,TR,69.7678,21.0247
9159,Havnnes,TR,69.7833,20.5667
9181,Hamneidet,TR,69.9333,20.9667
9161,Burfjord,TR,69.938,22.0521
9162,Sørstraumen,TR,69.8402,21.8679
9163,Jøkelfjord,TR,70.0604,21.8696
9169,Burfjord,TR,69.938,22.0521
9182,Seglvik,TR,70.2167,21.2
9184,Reinfjord,TR,70.1018,21.5997
9185,Spildra,TR,69.9962,21.6822
9186,Andsnes,TR,70.2358,21.2366
9950,Vardø,FI,70.3705,31.1107
9951,Vardø,FI,70.3705,31.1107
9960,Kiberg,FI,70.2833,31
9800,Vadsø,FI,70.0744,29.7487
9802,Vestre Jakobselv,FI,70.1115,29.3335
9810,Vestre Jakobselv,FI,70.1107,29.3339
9811,Vadsø,FI,70.0744,29.7487
9815,Vadsø,FI,70.0744,29.7487
9600,Hammerfest,FI,70.6634,23.6821
9609,Nordre Seiland,FI,70.5445,23.1483
9610,Rypefjord,FI,70.6333,23.6667
9613,Hammerfest,FI,70.6634,23.6821
9615,Hammerfest,FI,70.6634,23.6821
9616,Hammerfest,FI,70.6634,23.6821
9650,Akkarfjord,FI,70.7833,23.45
9657,Kårhamn,FI,70.5445,23.1483
9664,Sandøybotn,FI,70.6725,23.0038
9520,Kautokeino,FI,69.0125,23.0412
9521,Kautokeino,FI,69.0115,23.0416
9525,Maze,FI,69.4429,23.6642
9501,Alta,FI,69.9689,23.2717
9502,Alta,FI,69.9689,23.2717
9503,Alta,FI,69.9689,23.2717
9504,Alta,FI,69.9689,23.2717
9505,Alta,FI,69.9689,23.2717
9506,Alta,FI,69.9689,23.2717
9507,Alta,FI,69.9737,23.3614
9508,Alta,FI,69.9737,23.3614
9509,Alta,FI,69.9761,23.3407
9510,Alta,FI,69.9689,23.2717
9511,Alta,FI,69.9689,23.2717
9512,Alta,FI,69.9519,23.2216
9513,Alta,FI,69.9689,23.2717
9514,Alta,FI,69.9655,23.3229
9515,Alta,FI,69.9775,23.3659
9516,Alta,FI,69.9576,23.3798
9517,Alta,FI,69.9528,23.4739
9518,Alta,FI,69.8989,23.2086
9519,Kviby,FI,70.1189,23.3908
9531,Kvalfjord,FI,70.3161,22.8772
9532,Hakkstabben,FI,70.2811,23.1142
9533,Kongshus,FI,70.1432,23.2677
9536,Korsfjorden,FI,70.2474,23.3861
9540,Talvik,FI,70.0442,22.9514
9545,Langfjordbotn,FI,70.0397,22.2578
9550,Øksfjord,FI,70.2396,22.3479
9551,Øksfjord,FI,70.2396,22.3479
9580,Bergsfjord,FI,70.2496,21.7909
9582,Nuvsvåg,FI,70.2667,22.15
9583,Langfjordhamn,FI,70.1333,21.8667
9584,Sør-Tverrfjord,FI,70.2167,21.7
9585,Sandland,FI,70.2667,21.6
9586,Loppa,FI,70.2396,22.3479
9587,Skavnakk,FI,70.236,21.4223
9590,Hasvik,FI,70.4868,22.159
9593,Breivikbotn,FI,70.5887,22.2849
9595,Sørvær,FI,70.6333,21.9833
9620,Kvalsund,FI,70.5027,23.9797
9621,Kvalsund,FI,70.5027,23.9797
9624,Revsneshamn,FI,70.6811,24.3531
9715,Kokelv,FI,70.6122,24.6392
9670,Tufjord,FI,70.9918,24.1289
9672,Ingøy,FI,71.0836,24.0562
9690,Havøysund,FI,70.9963,24.6622
9691,Havøysund,FI,70.9963,24.6622
9692,Måsøy,FI,71.0106,24.9808
9714,Snefjord,FI,70.7894,24.6111
9750,Honningsvåg,FI,70.9821,25.9704
9751,Honningsvåg,FI,70.9821,25.9704
9760,Nordvågen,FI,70.9833,26.0333
9763,Skarsvåg,FI,71.1141,25.8333
9764,Nordkapp,FI,71.1693,25.7828
9765,Gjesvær,FI,71.0999,25.3776
9768,Repvåg,FI,70.75,25.6833
9700,Lakselv,FI,70.0513,24.9718
9709,Porsangmoen,FI,69.9024,24.9999
9710,Indre Billefjord,FI,70.3167,25.0667
9711,Lakselv,FI,70.0513,24.9718
9712,Lakselv,FI,70.0513,24.9718
9713,Russenes,FI,70.5,25.0667
9716,Børselv,FI,70.3183,25.5475
9722,Skoganvarre,FI,69.8333,25.1
9730,Karasjok,FI,69.4719,25.5112
9735,Karasjok,FI,69.4719,25.5112
9717,Veidnesklubben,FI,70.657,26.5907
9740,Lebesby,FI,70.5667,27.0167
9742,Kunes,FI,70.3463,26.5043
9782,Dyfjord,FI,70.8984,27.2252
9790,Kjøllefjord,FI,70.9457,27.3465
9770,Mehamn,FI,71.0357,27.8492
9771,Skjånes,FI,70.8007,28.1025
9772,Langfjordnes,FI,70.7167,28.0667
9773,Nervei,FI,70.6674,27.8514
9775,Gamvik,FI,71.05,28.2333
9980,Berlevåg,FI,70.8578,29.0864
9981,Berlevåg,FI,70.8578,29.0864
9982,Kongsfjord,FI,70.7167,29.3167
9826,Sirma,FI,70.0145,27.3985
9845,Tana,FI,70.1998,28.1808
9846,Tana,FI,70.1986,28.187
9820,Varangerbotn,FI,70.1728,28.556
9840,Varangerbotn,FI,70.1728,28.556
9990,Båtsfjord,FI,70.6345,29.7185
9991,Båtsfjord,FI,70.6345,29.7185
9900,Kirkenes,FI,69.7271,30.0458
9910,Bjørnevatn,FI,69.6672,29.9847
9912,Hesseng,FI,69.6971,30.0153
9914,Bjørnevatn,FI,69.6672,29.9847
9915,Kirkenes,FI,69.7271,30.0458
9916,Hesseng,FI,69.6971,30.0153
9917,Kirkenes,FI,69.7271,30.0458
9925,Svanvik,FI,69.4597,30.0361
9930,Neiden,FI,69.6942,29.3833
9935,Bugøynes,FI,69.9739,29.6378
